"SECCION","ALBERTO_JIMENEZ","ENRIQUE_CARDENAS","MIGUEL_BARBOSA","NO_REGISTRADOS","NULOS","TOTAL_VOTOS","LISTA_NOMINAL","aj_porc","ec_porc","mb_porc","no_reg_porc","nulos_porc","parti_porc","abst_porc","GANADOR","PORC_GANADOR","CVE_GANADOR"
"1503",22,406,101,1,9,539,991,4.08,75.32,18.74,0.19,1.67,54.39,45.61,"ENRIQUE_CARDENAS",75.32,"2"
"1504",13,278,110,4,11,416,771,3.12,66.83,26.44,0.96,2.64,53.96,46.04,"ENRIQUE_CARDENAS",66.83,"2"
"1505",85,512,257,0,21,875,2131,9.71,58.51,29.37,0,2.4,41.06,58.94,"ENRIQUE_CARDENAS",58.51,"2"
"1506",60,348,170,0,8,586,1152,10.24,59.39,29.01,0,1.37,50.87,49.13,"ENRIQUE_CARDENAS",59.39,"2"
"1507",25,299,157,0,15,496,1050,5.04,60.28,31.65,0,3.02,47.24,52.76,"ENRIQUE_CARDENAS",60.28,"2"
"1508",43,358,126,2,12,541,1052,7.95,66.17,23.29,0.37,2.22,51.43,48.57,"ENRIQUE_CARDENAS",66.17,"2"
"1509",47,378,176,1,16,618,1267,7.61,61.17,28.48,0.16,2.59,48.78,51.22,"ENRIQUE_CARDENAS",61.17,"2"
"151",76,26,65,0,4,171,346,44.44,15.2,38.01,0,2.34,49.42,50.58,"ALBERTO_JIMENEZ",44.44,"1"
"1510",43,329,217,0,14,603,1188,7.13,54.56,35.99,0,2.32,50.76,49.24,"ENRIQUE_CARDENAS",54.56,"2"
"1511",60,447,181,0,18,706,1388,8.5,63.31,25.64,0,2.55,50.86,49.14,"ENRIQUE_CARDENAS",63.31,"2"
"1512",68,388,205,2,20,683,1384,9.96,56.81,30.01,0.29,2.93,49.35,50.65,"ENRIQUE_CARDENAS",56.81,"2"
"1513",53,408,156,2,21,640,1293,8.28,63.75,24.38,0.31,3.28,49.5,50.5,"ENRIQUE_CARDENAS",63.75,"2"
"1514",50,132,125,1,13,321,910,15.58,41.12,38.94,0.31,4.05,35.27,64.73,"ENRIQUE_CARDENAS",41.12,"2"
"1515",51,105,79,0,7,242,683,21.07,43.39,32.64,0,2.89,35.43,64.57,"ENRIQUE_CARDENAS",43.39,"2"
"1516",64,216,213,2,16,511,1309,12.52,42.27,41.68,0.39,3.13,39.04,60.96,"ENRIQUE_CARDENAS",42.27,"2"
"1517",39,132,144,0,8,323,754,12.07,40.87,44.58,0,2.48,42.84,57.16,"MIGUEL_BARBOSA",44.58,"3"
"1518",44,201,157,0,18,420,928,10.48,47.86,37.38,0,4.29,45.26,54.74,"ENRIQUE_CARDENAS",47.86,"2"
"1519",70,169,167,0,8,414,1176,16.91,40.82,40.34,0,1.93,35.2,64.8,"ENRIQUE_CARDENAS",40.82,"2"
"152",151,87,70,0,10,318,714,47.48,27.36,22.01,0,3.14,44.54,55.46,"ALBERTO_JIMENEZ",47.48,"1"
"1520",45,310,179,1,13,548,1448,8.21,56.57,32.66,0.18,2.37,37.85,62.15,"ENRIQUE_CARDENAS",56.57,"2"
"1521",29,209,152,0,10,400,1087,7.25,52.25,38,0,2.5,36.8,63.2,"ENRIQUE_CARDENAS",52.25,"2"
"1522",106,183,257,0,19,565,1719,18.76,32.39,45.49,0,3.36,32.87,67.13,"MIGUEL_BARBOSA",45.49,"3"
"1523",62,344,236,3,11,656,1291,9.45,52.44,35.98,0.46,1.68,50.81,49.19,"ENRIQUE_CARDENAS",52.44,"2"
"1524",80,562,188,0,19,849,1783,9.42,66.2,22.14,0,2.24,47.62,52.38,"ENRIQUE_CARDENAS",66.2,"2"
"1525",71,460,248,2,27,808,1687,8.79,56.93,30.69,0.25,3.34,47.9,52.1,"ENRIQUE_CARDENAS",56.93,"2"
"1526",41,272,195,0,11,519,1054,7.9,52.41,37.57,0,2.12,49.24,50.76,"ENRIQUE_CARDENAS",52.41,"2"
"1527",47,242,159,0,18,466,893,10.09,51.93,34.12,0,3.86,52.18,47.82,"ENRIQUE_CARDENAS",51.93,"2"
"1528",66,148,155,1,8,378,830,17.46,39.15,41.01,0.26,2.12,45.54,54.46,"MIGUEL_BARBOSA",41.01,"3"
"1529",102,238,203,0,28,571,1433,17.86,41.68,35.55,0,4.9,39.85,60.15,"ENRIQUE_CARDENAS",41.68,"2"
"153",64,22,44,0,3,133,281,48.12,16.54,33.08,0,2.26,47.33,52.67,"ALBERTO_JIMENEZ",48.12,"1"
"1530",74,284,226,0,20,604,1443,12.25,47.02,37.42,0,3.31,41.86,58.14,"ENRIQUE_CARDENAS",47.02,"2"
"1531",103,257,198,1,21,580,1456,17.76,44.31,34.14,0.17,3.62,39.84,60.16,"ENRIQUE_CARDENAS",44.31,"2"
"1532",73,244,203,0,18,538,1316,13.57,45.35,37.73,0,3.35,40.88,59.12,"ENRIQUE_CARDENAS",45.35,"2"
"1533",79,651,246,0,13,989,1939,7.99,65.82,24.87,0,1.31,51.01,48.99,"ENRIQUE_CARDENAS",65.82,"2"
"1534",215,606,571,1,55,1448,4186,14.85,41.85,39.43,0.07,3.8,34.59,65.41,"ENRIQUE_CARDENAS",41.85,"2"
"1535",89,442,492,2,41,1066,2595,8.35,41.46,46.15,0.19,3.85,41.08,58.92,"MIGUEL_BARBOSA",46.15,"3"
"1536",76,555,280,3,11,925,2178,8.22,60,30.27,0.32,1.19,42.47,57.53,"ENRIQUE_CARDENAS",60,"2"
"1537",145,516,503,1,62,1227,3802,11.82,42.05,40.99,0.08,5.05,32.27,67.73,"ENRIQUE_CARDENAS",42.05,"2"
"1538",64,248,173,0,19,504,1321,12.7,49.21,34.33,0,3.77,38.15,61.85,"ENRIQUE_CARDENAS",49.21,"2"
"1539",75,259,219,2,19,574,1488,13.07,45.12,38.15,0.35,3.31,38.58,61.42,"ENRIQUE_CARDENAS",45.12,"2"
"154",113,186,290,1,19,609,2058,18.56,30.54,47.62,0.16,3.12,29.59,70.41,"MIGUEL_BARBOSA",47.62,"3"
"1540",65,181,126,0,17,389,885,16.71,46.53,32.39,0,4.37,43.95,56.05,"ENRIQUE_CARDENAS",46.53,"2"
"1541",45,193,144,1,12,395,1188,11.39,48.86,36.46,0.25,3.04,33.25,66.75,"ENRIQUE_CARDENAS",48.86,"2"
"1542",79,452,379,0,32,942,2009,8.39,47.98,40.23,0,3.4,46.89,53.11,"ENRIQUE_CARDENAS",47.98,"2"
"1543",37,139,133,1,10,320,804,11.56,43.44,41.56,0.31,3.12,39.8,60.2,"ENRIQUE_CARDENAS",43.44,"2"
"1544",36,185,172,0,25,418,877,8.61,44.26,41.15,0,5.98,47.66,52.34,"ENRIQUE_CARDENAS",44.26,"2"
"1545",39,206,183,1,18,447,1018,8.72,46.09,40.94,0.22,4.03,43.91,56.09,"ENRIQUE_CARDENAS",46.09,"2"
"1546",50,167,158,1,14,390,910,12.82,42.82,40.51,0.26,3.59,42.86,57.14,"ENRIQUE_CARDENAS",42.82,"2"
"1547",46,201,170,1,11,429,974,10.72,46.85,39.63,0.23,2.56,44.05,55.95,"ENRIQUE_CARDENAS",46.85,"2"
"1548",65,487,280,0,14,846,1687,7.68,57.57,33.1,0,1.65,50.15,49.85,"ENRIQUE_CARDENAS",57.57,"2"
"1549",51,207,168,1,19,446,1089,11.43,46.41,37.67,0.22,4.26,40.96,59.04,"ENRIQUE_CARDENAS",46.41,"2"
"155",10,46,39,0,5,100,292,10,46,39,0,5,34.25,65.75,"ENRIQUE_CARDENAS",46,"2"
"1550",108,235,373,1,28,745,2152,14.5,31.54,50.07,0.13,3.76,34.62,65.38,"MIGUEL_BARBOSA",50.07,"3"
"1551",98,261,300,0,19,678,2153,14.45,38.5,44.25,0,2.8,31.49,68.51,"MIGUEL_BARBOSA",44.25,"3"
"1552",191,2045,734,3,58,3031,8350,6.3,67.47,24.22,0.1,1.91,36.3,63.7,"ENRIQUE_CARDENAS",67.47,"2"
"1553",53,184,160,0,9,406,1102,13.05,45.32,39.41,0,2.22,36.84,63.16,"ENRIQUE_CARDENAS",45.32,"2"
"1554",35,186,164,1,17,403,1284,8.68,46.15,40.69,0.25,4.22,31.39,68.61,"ENRIQUE_CARDENAS",46.15,"2"
"1555",178,574,509,2,38,1301,3635,13.68,44.12,39.12,0.15,2.92,35.79,64.21,"ENRIQUE_CARDENAS",44.12,"2"
"1556",59,143,181,0,15,398,1094,14.82,35.93,45.48,0,3.77,36.38,63.62,"MIGUEL_BARBOSA",45.48,"3"
"1557",50,167,194,2,13,426,1029,11.74,39.2,45.54,0.47,3.05,41.4,58.6,"MIGUEL_BARBOSA",45.54,"3"
"1558",39,725,158,1,15,938,1582,4.16,77.29,16.84,0.11,1.6,59.29,40.71,"ENRIQUE_CARDENAS",77.29,"2"
"1559",27,525,240,3,16,811,1782,3.33,64.73,29.59,0.37,1.97,45.51,54.49,"ENRIQUE_CARDENAS",64.73,"2"
"156",12,36,30,0,2,80,198,15,45,37.5,0,2.5,40.4,59.6,"ENRIQUE_CARDENAS",45,"2"
"1561",120,1147,490,5,39,1801,3801,6.66,63.69,27.21,0.28,2.17,47.38,52.62,"ENRIQUE_CARDENAS",63.69,"2"
"1562",268,1462,953,6,62,2751,8240,9.74,53.14,34.64,0.22,2.25,33.39,66.61,"ENRIQUE_CARDENAS",53.14,"2"
"1563",63,156,161,1,5,386,1432,16.32,40.41,41.71,0.26,1.3,26.96,73.04,"MIGUEL_BARBOSA",41.71,"3"
"1564",75,154,192,1,25,447,1579,16.78,34.45,42.95,0.22,5.59,28.31,71.69,"MIGUEL_BARBOSA",42.95,"3"
"1565",145,526,459,1,41,1172,3804,12.37,44.88,39.16,0.09,3.5,30.81,69.19,"ENRIQUE_CARDENAS",44.88,"2"
"1566",102,189,273,0,19,583,1928,17.5,32.42,46.83,0,3.26,30.24,69.76,"MIGUEL_BARBOSA",46.83,"3"
"1567",52,1006,282,4,22,1366,2598,3.81,73.65,20.64,0.29,1.61,52.58,47.42,"ENRIQUE_CARDENAS",73.65,"2"
"1568",75,194,227,0,30,526,1487,14.26,36.88,43.16,0,5.7,35.37,64.63,"MIGUEL_BARBOSA",43.16,"3"
"1569",74,305,304,0,29,712,1810,10.39,42.84,42.7,0,4.07,39.34,60.66,"ENRIQUE_CARDENAS",42.84,"2"
"157",36,97,112,1,11,257,739,14.01,37.74,43.58,0.39,4.28,34.78,65.22,"MIGUEL_BARBOSA",43.58,"3"
"1570",46,283,260,0,21,610,1507,7.54,46.39,42.62,0,3.44,40.48,59.52,"ENRIQUE_CARDENAS",46.39,"2"
"1571",66,374,257,0,21,718,1402,9.19,52.09,35.79,0,2.92,51.21,48.79,"ENRIQUE_CARDENAS",52.09,"2"
"1572",58,276,221,3,19,577,1256,10.05,47.83,38.3,0.52,3.29,45.94,54.06,"ENRIQUE_CARDENAS",47.83,"2"
"1573",66,191,177,1,18,453,1102,14.57,42.16,39.07,0.22,3.97,41.11,58.89,"ENRIQUE_CARDENAS",42.16,"2"
"1574",36,208,201,0,22,467,1178,7.71,44.54,43.04,0,4.71,39.64,60.36,"ENRIQUE_CARDENAS",44.54,"2"
"1575",63,231,226,1,25,546,1483,11.54,42.31,41.39,0.18,4.58,36.82,63.18,"ENRIQUE_CARDENAS",42.31,"2"
"1576",45,179,154,0,13,391,958,11.51,45.78,39.39,0,3.32,40.81,59.19,"ENRIQUE_CARDENAS",45.78,"2"
"1577",40,305,189,1,16,551,1033,7.26,55.35,34.3,0.18,2.9,53.34,46.66,"ENRIQUE_CARDENAS",55.35,"2"
"1578",147,444,521,1,43,1156,2327,12.72,38.41,45.07,0.09,3.72,49.68,50.32,"MIGUEL_BARBOSA",45.07,"3"
"1579",88,312,278,1,22,701,2301,12.55,44.51,39.66,0.14,3.14,30.47,69.53,"ENRIQUE_CARDENAS",44.51,"2"
"158",104,127,149,0,28,408,1545,25.49,31.13,36.52,0,6.86,26.41,73.59,"MIGUEL_BARBOSA",36.52,"3"
"1580",70,232,308,1,32,643,1928,10.89,36.08,47.9,0.16,4.98,33.35,66.65,"MIGUEL_BARBOSA",47.9,"3"
"1581",48,149,130,0,15,342,1110,14.04,43.57,38.01,0,4.39,30.81,69.19,"ENRIQUE_CARDENAS",43.57,"2"
"1582",121,261,314,1,36,733,2293,16.51,35.61,42.84,0.14,4.91,31.97,68.03,"MIGUEL_BARBOSA",42.84,"3"
"1583",99,241,393,2,37,772,2611,12.82,31.22,50.91,0.26,4.79,29.57,70.43,"MIGUEL_BARBOSA",50.91,"3"
"1584",98,326,311,5,39,779,2789,12.58,41.85,39.92,0.64,5.01,27.93,72.07,"ENRIQUE_CARDENAS",41.85,"2"
"1585",43,400,233,0,19,695,1747,6.19,57.55,33.53,0,2.73,39.78,60.22,"ENRIQUE_CARDENAS",57.55,"2"
"1586",407,2515,1847,2,133,4904,14482,8.3,51.28,37.66,0.04,2.71,33.86,66.14,"ENRIQUE_CARDENAS",51.28,"2"
"1587",408,1657,1270,5,99,3439,10956,11.86,48.18,36.93,0.15,2.88,31.39,68.61,"ENRIQUE_CARDENAS",48.18,"2"
"1588",199,365,430,2,40,1036,4106,19.21,35.23,41.51,0.19,3.86,25.23,74.77,"MIGUEL_BARBOSA",41.51,"3"
"1589",171,407,472,0,56,1106,3745,15.46,36.8,42.68,0,5.06,29.53,70.47,"MIGUEL_BARBOSA",42.68,"3"
"159",94,263,278,0,19,654,2091,14.37,40.21,42.51,0,2.91,31.28,68.72,"MIGUEL_BARBOSA",42.51,"3"
"1590",144,422,429,1,25,1021,2631,14.1,41.33,42.02,0.1,2.45,38.81,61.19,"MIGUEL_BARBOSA",42.02,"3"
"1591",134,410,417,1,31,993,3501,13.49,41.29,41.99,0.1,3.12,28.36,71.64,"MIGUEL_BARBOSA",41.99,"3"
"1592",80,204,288,0,30,602,2609,13.29,33.89,47.84,0,4.98,23.07,76.93,"MIGUEL_BARBOSA",47.84,"3"
"1593",250,775,836,5,54,1920,10166,13.02,40.36,43.54,0.26,2.81,18.89,81.11,"MIGUEL_BARBOSA",43.54,"3"
"1594",127,309,491,4,41,972,3083,13.07,31.79,50.51,0.41,4.22,31.53,68.47,"MIGUEL_BARBOSA",50.51,"3"
"1595",342,698,773,1,85,1899,7367,18.01,36.76,40.71,0.05,4.48,25.78,74.22,"MIGUEL_BARBOSA",40.71,"3"
"1596",512,1506,1662,6,138,3824,14393,13.39,39.38,43.46,0.16,3.61,26.57,73.43,"MIGUEL_BARBOSA",43.46,"3"
"1597",22,149,139,0,12,322,864,6.83,46.27,43.17,0,3.73,37.27,62.73,"ENRIQUE_CARDENAS",46.27,"2"
"1598",70,178,174,1,16,439,1245,15.95,40.55,39.64,0.23,3.64,35.26,64.74,"ENRIQUE_CARDENAS",40.55,"2"
"1599",112,244,287,1,33,677,2771,16.54,36.04,42.39,0.15,4.87,24.43,75.57,"MIGUEL_BARBOSA",42.39,"3"
"16",72,125,181,3,14,395,2224,18.23,31.65,45.82,0.76,3.54,17.76,82.24,"MIGUEL_BARBOSA",45.82,"3"
"160",214,744,619,0,49,1626,5961,13.16,45.76,38.07,0,3.01,27.28,72.72,"ENRIQUE_CARDENAS",45.76,"2"
"1600",37,83,100,0,7,227,1149,16.3,36.56,44.05,0,3.08,19.76,80.24,"MIGUEL_BARBOSA",44.05,"3"
"1601",116,167,146,0,20,449,1746,25.84,37.19,32.52,0,4.45,25.72,74.28,"ENRIQUE_CARDENAS",37.19,"2"
"1602",16,85,50,0,3,154,390,10.39,55.19,32.47,0,1.95,39.49,60.51,"ENRIQUE_CARDENAS",55.19,"2"
"1603",264,209,339,0,9,821,3412,32.16,25.46,41.29,0,1.1,24.06,75.94,"MIGUEL_BARBOSA",41.29,"3"
"1604",255,223,464,0,13,955,3319,26.7,23.35,48.59,0,1.36,28.77,71.23,"MIGUEL_BARBOSA",48.59,"3"
"1605",266,470,694,1,66,1497,6810,17.77,31.4,46.36,0.07,4.41,21.98,78.02,"MIGUEL_BARBOSA",46.36,"3"
"1606",205,356,453,1,15,1030,3699,19.9,34.56,43.98,0.1,1.46,27.85,72.15,"MIGUEL_BARBOSA",43.98,"3"
"1607",148,210,396,0,12,766,2398,19.32,27.42,51.7,0,1.57,31.94,68.06,"MIGUEL_BARBOSA",51.7,"3"
"1608",116,134,281,0,6,537,1231,21.6,24.95,52.33,0,1.12,43.62,56.38,"MIGUEL_BARBOSA",52.33,"3"
"1609",246,82,257,0,10,595,1874,41.34,13.78,43.19,0,1.68,31.75,68.25,"MIGUEL_BARBOSA",43.19,"3"
"161",55,190,211,0,21,477,1367,11.53,39.83,44.23,0,4.4,34.89,65.11,"MIGUEL_BARBOSA",44.23,"3"
"1610",204,239,256,1,29,729,2582,27.98,32.78,35.12,0.14,3.98,28.23,71.77,"MIGUEL_BARBOSA",35.12,"3"
"1611",218,148,141,0,13,520,1971,41.92,28.46,27.12,0,2.5,26.38,73.62,"ALBERTO_JIMENEZ",41.92,"1"
"1612",142,101,135,0,24,402,1566,35.32,25.12,33.58,0,5.97,25.67,74.33,"ALBERTO_JIMENEZ",35.32,"1"
"1613",219,217,257,1,29,723,2521,30.29,30.01,35.55,0.14,4.01,28.68,71.32,"MIGUEL_BARBOSA",35.55,"3"
"1614",239,62,175,2,12,490,1903,48.78,12.65,35.71,0.41,2.45,25.75,74.25,"ALBERTO_JIMENEZ",48.78,"1"
"1615",180,91,170,0,16,457,1667,39.39,19.91,37.2,0,3.5,27.41,72.59,"ALBERTO_JIMENEZ",39.39,"1"
"1616",512,189,232,0,37,970,3384,52.78,19.48,23.92,0,3.81,28.66,71.34,"ALBERTO_JIMENEZ",52.78,"1"
"1617",141,184,570,0,26,921,3132,15.31,19.98,61.89,0,2.82,29.41,70.59,"MIGUEL_BARBOSA",61.89,"3"
"1618",56,73,167,0,16,312,1371,17.95,23.4,53.53,0,5.13,22.76,77.24,"MIGUEL_BARBOSA",53.53,"3"
"1619",107,292,1911,0,127,2437,4176,4.39,11.98,78.42,0,5.21,58.36,41.64,"MIGUEL_BARBOSA",78.42,"3"
"162",66,152,255,0,18,491,1429,13.44,30.96,51.93,0,3.67,34.36,65.64,"MIGUEL_BARBOSA",51.93,"3"
"1620",25,70,990,0,43,1128,1463,2.22,6.21,87.77,0,3.81,77.1,22.9,"MIGUEL_BARBOSA",87.77,"3"
"1621",25,99,957,0,25,1106,1684,2.26,8.95,86.53,0,2.26,65.68,34.32,"MIGUEL_BARBOSA",86.53,"3"
"1622",37,83,1247,0,48,1415,2440,2.61,5.87,88.13,0,3.39,57.99,42.01,"MIGUEL_BARBOSA",88.13,"3"
"1623",36,108,364,0,44,552,2434,6.52,19.57,65.94,0,7.97,22.68,77.32,"MIGUEL_BARBOSA",65.94,"3"
"1624",25,35,564,0,39,663,797,3.77,5.28,85.07,0,5.88,83.19,16.81,"MIGUEL_BARBOSA",85.07,"3"
"1625",88,103,954,0,24,1169,1288,7.53,8.81,81.61,0,2.05,90.76,9.24,"MIGUEL_BARBOSA",81.61,"3"
"1626",70,118,383,0,23,594,1635,11.78,19.87,64.48,0,3.87,36.33,63.67,"MIGUEL_BARBOSA",64.48,"3"
"1627",15,48,65,0,6,134,842,11.19,35.82,48.51,0,4.48,15.91,84.09,"MIGUEL_BARBOSA",48.51,"3"
"1628",9,27,22,0,3,61,440,14.75,44.26,36.07,0,4.92,13.86,86.14,"ENRIQUE_CARDENAS",44.26,"2"
"1629",289,376,344,0,25,1034,1991,27.95,36.36,33.27,0,2.42,51.93,48.07,"ENRIQUE_CARDENAS",36.36,"2"
"163",189,505,507,2,52,1255,5242,15.06,40.24,40.4,0.16,4.14,23.94,76.06,"MIGUEL_BARBOSA",40.4,"3"
"1630",41,22,155,0,7,225,1013,18.22,9.78,68.89,0,3.11,22.21,77.79,"MIGUEL_BARBOSA",68.89,"3"
"1631",87,37,95,0,6,225,787,38.67,16.44,42.22,0,2.67,28.59,71.41,"MIGUEL_BARBOSA",42.22,"3"
"1632",135,278,316,0,13,742,2068,18.19,37.47,42.59,0,1.75,35.88,64.12,"MIGUEL_BARBOSA",42.59,"3"
"1633",175,58,135,0,8,376,1137,46.54,15.43,35.9,0,2.13,33.07,66.93,"ALBERTO_JIMENEZ",46.54,"1"
"1634",57,92,260,0,11,420,1923,13.57,21.9,61.9,0,2.62,21.84,78.16,"MIGUEL_BARBOSA",61.9,"3"
"1635",83,67,202,0,13,365,1649,22.74,18.36,55.34,0,3.56,22.13,77.87,"MIGUEL_BARBOSA",55.34,"3"
"1636",40,131,221,0,23,415,2025,9.64,31.57,53.25,0,5.54,20.49,79.51,"MIGUEL_BARBOSA",53.25,"3"
"1637",60,126,207,0,15,408,1569,14.71,30.88,50.74,0,3.68,26,74,"MIGUEL_BARBOSA",50.74,"3"
"1638",71,132,258,0,30,491,2042,14.46,26.88,52.55,0,6.11,24.05,75.95,"MIGUEL_BARBOSA",52.55,"3"
"1639",69,91,192,1,20,373,1828,18.5,24.4,51.47,0.27,5.36,20.4,79.6,"MIGUEL_BARBOSA",51.47,"3"
"164",112,239,317,0,23,691,2744,16.21,34.59,45.88,0,3.33,25.18,74.82,"MIGUEL_BARBOSA",45.88,"3"
"1640",45,114,123,0,9,291,874,15.46,39.18,42.27,0,3.09,33.3,66.7,"MIGUEL_BARBOSA",42.27,"3"
"1641",102,179,283,0,24,588,2251,17.35,30.44,48.13,0,4.08,26.12,73.88,"MIGUEL_BARBOSA",48.13,"3"
"1642",66,110,246,0,25,447,2875,14.77,24.61,55.03,0,5.59,15.55,84.45,"MIGUEL_BARBOSA",55.03,"3"
"1643",143,80,251,0,19,493,2047,29.01,16.23,50.91,0,3.85,24.08,75.92,"MIGUEL_BARBOSA",50.91,"3"
"1644",215,135,179,0,20,549,2127,39.16,24.59,32.6,0,3.64,25.81,74.19,"ALBERTO_JIMENEZ",39.16,"1"
"1645",131,180,215,0,21,547,1989,23.95,32.91,39.31,0,3.84,27.5,72.5,"MIGUEL_BARBOSA",39.31,"3"
"1646",108,176,181,0,19,484,2261,22.31,36.36,37.4,0,3.93,21.41,78.59,"MIGUEL_BARBOSA",37.4,"3"
"1647",15,54,54,0,2,125,575,12,43.2,43.2,0,1.6,21.74,78.26,"ENRIQUE_CARDENAS",43.2,"2"
"1648",177,194,289,0,13,673,2767,26.3,28.83,42.94,0,1.93,24.32,75.68,"MIGUEL_BARBOSA",42.94,"3"
"1649",354,139,216,0,21,730,2522,48.49,19.04,29.59,0,2.88,28.95,71.05,"ALBERTO_JIMENEZ",48.49,"1"
"165",93,223,193,1,13,523,1957,17.78,42.64,36.9,0.19,2.49,26.72,73.28,"ENRIQUE_CARDENAS",42.64,"2"
"1650",288,151,383,0,15,837,3198,34.41,18.04,45.76,0,1.79,26.17,73.83,"MIGUEL_BARBOSA",45.76,"3"
"1651",64,557,252,0,20,893,2519,7.17,62.37,28.22,0,2.24,35.45,64.55,"ENRIQUE_CARDENAS",62.37,"2"
"1652",89,1562,311,0,19,1981,5183,4.49,78.85,15.7,0,0.96,38.22,61.78,"ENRIQUE_CARDENAS",78.85,"2"
"1653",104,468,333,0,23,928,2713,11.21,50.43,35.88,0,2.48,34.21,65.79,"ENRIQUE_CARDENAS",50.43,"2"
"1654",144,770,338,0,25,1277,3492,11.28,60.3,26.47,0,1.96,36.57,63.43,"ENRIQUE_CARDENAS",60.3,"2"
"1655",87,409,301,1,31,829,2401,10.49,49.34,36.31,0.12,3.74,34.53,65.47,"ENRIQUE_CARDENAS",49.34,"2"
"1656",46,195,180,0,14,435,1503,10.57,44.83,41.38,0,3.22,28.94,71.06,"ENRIQUE_CARDENAS",44.83,"2"
"1657",53,286,301,1,17,658,2514,8.05,43.47,45.74,0.15,2.58,26.17,73.83,"MIGUEL_BARBOSA",45.74,"3"
"1658",60,350,221,0,21,652,2224,9.2,53.68,33.9,0,3.22,29.32,70.68,"ENRIQUE_CARDENAS",53.68,"2"
"1659",51,335,193,0,21,600,2038,8.5,55.83,32.17,0,3.5,29.44,70.56,"ENRIQUE_CARDENAS",55.83,"2"
"166",45,203,215,0,18,481,1495,9.36,42.2,44.7,0,3.74,32.17,67.83,"MIGUEL_BARBOSA",44.7,"3"
"1660",87,466,286,0,32,871,3827,9.99,53.5,32.84,0,3.67,22.76,77.24,"ENRIQUE_CARDENAS",53.5,"2"
"1661",70,289,177,1,16,553,2054,12.66,52.26,32.01,0.18,2.89,26.92,73.08,"ENRIQUE_CARDENAS",52.26,"2"
"1662",59,318,204,0,16,597,2049,9.88,53.27,34.17,0,2.68,29.14,70.86,"ENRIQUE_CARDENAS",53.27,"2"
"1663",251,2814,702,2,47,3816,9196,6.58,73.74,18.4,0.05,1.23,41.5,58.5,"ENRIQUE_CARDENAS",73.74,"2"
"1665",188,2435,681,1,54,3359,8181,5.6,72.49,20.27,0.03,1.61,41.06,58.94,"ENRIQUE_CARDENAS",72.49,"2"
"1666",85,638,316,2,25,1066,2923,7.97,59.85,29.64,0.19,2.35,36.47,63.53,"ENRIQUE_CARDENAS",59.85,"2"
"1667",90,385,326,0,26,827,2897,10.88,46.55,39.42,0,3.14,28.55,71.45,"ENRIQUE_CARDENAS",46.55,"2"
"1668",111,531,422,2,42,1108,3830,10.02,47.92,38.09,0.18,3.79,28.93,71.07,"ENRIQUE_CARDENAS",47.92,"2"
"1669",143,2803,543,1,47,3537,7949,4.04,79.25,15.35,0.03,1.33,44.5,55.5,"ENRIQUE_CARDENAS",79.25,"2"
"167",85,171,194,0,16,466,1156,18.24,36.7,41.63,0,3.43,40.31,59.69,"MIGUEL_BARBOSA",41.63,"3"
"1670",73,314,255,0,21,663,2455,11.01,47.36,38.46,0,3.17,27.01,72.99,"ENRIQUE_CARDENAS",47.36,"2"
"1671",150,459,422,1,46,1078,3674,13.91,42.58,39.15,0.09,4.27,29.34,70.66,"ENRIQUE_CARDENAS",42.58,"2"
"1672",431,119,277,0,17,844,2496,51.07,14.1,32.82,0,2.01,33.81,66.19,"ALBERTO_JIMENEZ",51.07,"1"
"1673",69,56,211,0,8,344,1324,20.06,16.28,61.34,0,2.33,25.98,74.02,"MIGUEL_BARBOSA",61.34,"3"
"1674",45,27,311,0,6,389,565,11.57,6.94,79.95,0,1.54,68.85,31.15,"MIGUEL_BARBOSA",79.95,"3"
"1675",32,5,47,0,6,90,184,35.56,5.56,52.22,0,6.67,48.91,51.09,"MIGUEL_BARBOSA",52.22,"3"
"1676",29,5,71,0,0,105,164,27.62,4.76,67.62,0,0,64.02,35.98,"MIGUEL_BARBOSA",67.62,"3"
"1677",76,81,92,0,10,259,1482,29.34,31.27,35.52,0,3.86,17.48,82.52,"MIGUEL_BARBOSA",35.52,"3"
"1678",123,122,129,0,10,384,1987,32.03,31.77,33.59,0,2.6,19.33,80.67,"MIGUEL_BARBOSA",33.59,"3"
"1679",65,68,81,1,5,220,1460,29.55,30.91,36.82,0.45,2.27,15.07,84.93,"MIGUEL_BARBOSA",36.82,"3"
"168",95,165,270,2,21,553,1819,17.18,29.84,48.82,0.36,3.8,30.4,69.6,"MIGUEL_BARBOSA",48.82,"3"
"1680",89,95,169,0,21,374,2009,23.8,25.4,45.19,0,5.61,18.62,81.38,"MIGUEL_BARBOSA",45.19,"3"
"1681",68,27,54,0,5,154,551,44.16,17.53,35.06,0,3.25,27.95,72.05,"ALBERTO_JIMENEZ",44.16,"1"
"1682",99,23,468,0,36,626,1107,15.81,3.67,74.76,0,5.75,56.55,43.45,"MIGUEL_BARBOSA",74.76,"3"
"1683",134,14,324,0,28,500,825,26.8,2.8,64.8,0,5.6,60.61,39.39,"MIGUEL_BARBOSA",64.8,"3"
"1684",114,12,389,0,18,533,926,21.39,2.25,72.98,0,3.38,57.56,42.44,"MIGUEL_BARBOSA",72.98,"3"
