"SECCION","ALBERTO_JIMENEZ","ENRIQUE_CARDENAS","MIGUEL_BARBOSA","NO_REGISTRADOS","NULOS","TOTAL_VOTOS","LISTA_NOMINAL","aj_porc","ec_porc","mb_porc","no_reg_porc","nulos_porc","parti_porc","abst_porc","GANADOR","PORC_GANADOR","CVE_GANADOR"
"511",145,51,147,2,14,359,1520,40.39,14.21,40.95,0.56,3.9,23.62,76.38,"MIGUEL_BARBOSA",40.95,"3"
"512",43,49,127,0,3,222,1605,19.37,22.07,57.21,0,1.35,13.83,86.17,"MIGUEL_BARBOSA",57.21,"3"
"513",14,26,91,0,4,135,432,10.37,19.26,67.41,0,2.96,31.25,68.75,"MIGUEL_BARBOSA",67.41,"3"
"514",18,2,62,0,3,85,317,21.18,2.35,72.94,0,3.53,26.81,73.19,"MIGUEL_BARBOSA",72.94,"3"
"515",109,70,146,0,8,333,1220,32.73,21.02,43.84,0,2.4,27.3,72.7,"MIGUEL_BARBOSA",43.84,"3"
"516",236,137,193,1,15,582,2572,40.55,23.54,33.16,0.17,2.58,22.63,77.37,"ALBERTO_JIMENEZ",40.55,"1"
"517",185,62,119,0,12,378,1333,48.94,16.4,31.48,0,3.17,28.36,71.64,"ALBERTO_JIMENEZ",48.94,"1"
"518",39,46,849,0,14,948,1346,4.11,4.85,89.56,0,1.48,70.43,29.57,"MIGUEL_BARBOSA",89.56,"3"
"519",120,96,1541,0,58,1815,2801,6.61,5.29,84.9,0,3.2,64.8,35.2,"MIGUEL_BARBOSA",84.9,"3"
"52",131,276,226,3,18,654,2232,20.03,42.2,34.56,0.46,2.75,29.3,70.7,"ENRIQUE_CARDENAS",42.2,"2"
"520",104,12,539,0,12,667,987,15.59,1.8,80.81,0,1.8,67.58,32.42,"MIGUEL_BARBOSA",80.81,"3"
"521",41,27,788,0,27,883,1582,4.64,3.06,89.24,0,3.06,55.82,44.18,"MIGUEL_BARBOSA",89.24,"3"
"522",10,51,1753,1,16,1831,1264,0.55,2.79,95.74,0.05,0.87,144.86,-44.86,"MIGUEL_BARBOSA",95.74,"3"
"523",11,27,505,0,17,560,891,1.96,4.82,90.18,0,3.04,62.85,37.15,"MIGUEL_BARBOSA",90.18,"3"
"524",123,231,242,3,23,622,1699,19.77,37.14,38.91,0.48,3.7,36.61,63.39,"MIGUEL_BARBOSA",38.91,"3"
"525",267,100,186,3,9,565,2001,47.26,17.7,32.92,0.53,1.59,28.24,71.76,"ALBERTO_JIMENEZ",47.26,"1"
"526",32,130,320,2,16,500,1789,6.4,26,64,0.4,3.2,27.95,72.05,"MIGUEL_BARBOSA",64,"3"
"527",23,88,194,0,6,311,931,7.4,28.3,62.38,0,1.93,33.4,66.6,"MIGUEL_BARBOSA",62.38,"3"
"528",30,84,217,0,14,345,1266,8.7,24.35,62.9,0,4.06,27.25,72.75,"MIGUEL_BARBOSA",62.9,"3"
"529",58,118,334,0,18,528,2124,10.98,22.35,63.26,0,3.41,24.86,75.14,"MIGUEL_BARBOSA",63.26,"3"
"53",159,133,120,0,11,423,1590,37.59,31.44,28.37,0,2.6,26.6,73.4,"ALBERTO_JIMENEZ",37.59,"1"
"530",147,29,123,0,5,304,634,48.36,9.54,40.46,0,1.64,47.95,52.05,"ALBERTO_JIMENEZ",48.36,"1"
"531",108,164,343,0,22,637,2003,16.95,25.75,53.85,0,3.45,31.8,68.2,"MIGUEL_BARBOSA",53.85,"3"
"532",26,37,234,0,13,310,841,8.39,11.94,75.48,0,4.19,36.86,63.14,"MIGUEL_BARBOSA",75.48,"3"
"533",34,10,45,0,3,92,265,36.96,10.87,48.91,0,3.26,34.72,65.28,"MIGUEL_BARBOSA",48.91,"3"
"534",31,12,90,0,7,140,387,22.14,8.57,64.29,0,5,36.18,63.82,"MIGUEL_BARBOSA",64.29,"3"
"535",117,238,513,0,19,887,2392,13.19,26.83,57.84,0,2.14,37.08,62.92,"MIGUEL_BARBOSA",57.84,"3"
"536",44,165,350,0,16,575,1812,7.65,28.7,60.87,0,2.78,31.73,68.27,"MIGUEL_BARBOSA",60.87,"3"
"537",38,53,342,0,21,454,1496,8.37,11.67,75.33,0,4.63,30.35,69.65,"MIGUEL_BARBOSA",75.33,"3"
"538",77,119,317,1,14,528,1813,14.58,22.54,60.04,0.19,2.65,29.12,70.88,"MIGUEL_BARBOSA",60.04,"3"
"539",15,67,189,0,22,293,825,5.12,22.87,64.51,0,7.51,35.52,64.48,"MIGUEL_BARBOSA",64.51,"3"
"54",143,133,117,2,4,399,1729,35.84,33.33,29.32,0.5,1,23.08,76.92,"ALBERTO_JIMENEZ",35.84,"1"
"540",21,105,256,0,10,392,868,5.36,26.79,65.31,0,2.55,45.16,54.84,"MIGUEL_BARBOSA",65.31,"3"
"541",139,131,284,0,16,570,1537,24.39,22.98,49.82,0,2.81,37.09,62.91,"MIGUEL_BARBOSA",49.82,"3"
"542",33,86,226,1,14,360,1389,9.17,23.89,62.78,0.28,3.89,25.92,74.08,"MIGUEL_BARBOSA",62.78,"3"
"543",133,89,110,0,13,345,756,38.55,25.8,31.88,0,3.77,45.63,54.37,"ALBERTO_JIMENEZ",38.55,"1"
"544",191,171,306,0,12,680,2598,28.09,25.15,45,0,1.76,26.17,73.83,"MIGUEL_BARBOSA",45,"3"
"545",109,159,292,1,19,580,1694,18.79,27.41,50.34,0.17,3.28,34.24,65.76,"MIGUEL_BARBOSA",50.34,"3"
"546",87,83,120,0,8,298,1425,29.19,27.85,40.27,0,2.68,20.91,79.09,"MIGUEL_BARBOSA",40.27,"3"
"547",142,218,258,0,14,632,2410,22.47,34.49,40.82,0,2.22,26.22,73.78,"MIGUEL_BARBOSA",40.82,"3"
"548",154,167,226,1,17,565,2171,27.26,29.56,40,0.18,3.01,26.02,73.98,"MIGUEL_BARBOSA",40,"3"
"549",120,75,174,0,7,376,1627,31.91,19.95,46.28,0,1.86,23.11,76.89,"MIGUEL_BARBOSA",46.28,"3"
"55",118,114,152,1,13,398,1969,29.65,28.64,38.19,0.25,3.27,20.21,79.79,"MIGUEL_BARBOSA",38.19,"3"
"550",123,139,243,0,9,514,2500,23.93,27.04,47.28,0,1.75,20.56,79.44,"MIGUEL_BARBOSA",47.28,"3"
"551",60,91,456,0,16,623,2178,9.63,14.61,73.19,0,2.57,28.6,71.4,"MIGUEL_BARBOSA",73.19,"3"
"552",11,8,175,0,10,204,618,5.39,3.92,85.78,0,4.9,33.01,66.99,"MIGUEL_BARBOSA",85.78,"3"
"553",28,36,311,0,11,386,1463,7.25,9.33,80.57,0,2.85,26.38,73.62,"MIGUEL_BARBOSA",80.57,"3"
"554",24,41,398,0,15,478,1180,5.02,8.58,83.26,0,3.14,40.51,59.49,"MIGUEL_BARBOSA",83.26,"3"
"555",70,134,473,0,127,804,2175,8.71,16.67,58.83,0,15.8,36.97,63.03,"MIGUEL_BARBOSA",58.83,"3"
"556",81,97,542,0,30,750,2145,10.8,12.93,72.27,0,4,34.97,65.03,"MIGUEL_BARBOSA",72.27,"3"
"557",64,90,439,0,11,604,1679,10.6,14.9,72.68,0,1.82,35.97,64.03,"MIGUEL_BARBOSA",72.68,"3"
"558",69,57,463,0,12,601,1511,11.48,9.48,77.04,0,2,39.77,60.23,"MIGUEL_BARBOSA",77.04,"3"
"559",52,36,578,0,9,675,1547,7.7,5.33,85.63,0,1.33,43.63,56.37,"MIGUEL_BARBOSA",85.63,"3"
"56",47,21,37,0,2,107,494,43.93,19.63,34.58,0,1.87,21.66,78.34,"ALBERTO_JIMENEZ",43.93,"1"
"560",6,11,266,0,6,289,481,2.08,3.81,92.04,0,2.08,60.08,39.92,"MIGUEL_BARBOSA",92.04,"3"
"561",24,18,224,0,9,275,592,8.73,6.55,81.45,0,3.27,46.45,53.55,"MIGUEL_BARBOSA",81.45,"3"
"562",15,27,145,0,1,188,385,7.98,14.36,77.13,0,0.53,48.83,51.17,"MIGUEL_BARBOSA",77.13,"3"
"563",34,9,248,0,6,297,760,11.45,3.03,83.5,0,2.02,39.08,60.92,"MIGUEL_BARBOSA",83.5,"3"
"564",18,19,191,1,4,233,409,7.73,8.15,81.97,0.43,1.72,56.97,43.03,"MIGUEL_BARBOSA",81.97,"3"
"565",269,153,506,2,64,994,2108,27.06,15.39,50.91,0.2,6.44,47.15,52.85,"MIGUEL_BARBOSA",50.91,"3"
"566",198,261,127,0,33,619,1141,31.99,42.16,20.52,0,5.33,54.25,45.75,"ENRIQUE_CARDENAS",42.16,"2"
"567",50,60,113,0,11,234,554,21.37,25.64,48.29,0,4.7,42.24,57.76,"MIGUEL_BARBOSA",48.29,"3"
"568",273,304,170,7,26,780,1643,35,38.97,21.79,0.9,3.33,47.47,52.53,"ENRIQUE_CARDENAS",38.97,"2"
"569",190,87,213,0,10,500,1618,38,17.4,42.6,0,2,30.9,69.1,"MIGUEL_BARBOSA",42.6,"3"
"57",178,85,276,3,14,556,2905,32.01,15.29,49.64,0.54,2.52,19.14,80.86,"MIGUEL_BARBOSA",49.64,"3"
"570",94,71,110,1,10,286,975,32.87,24.83,38.46,0.35,3.5,29.33,70.67,"MIGUEL_BARBOSA",38.46,"3"
"571",79,41,168,0,8,296,821,26.69,13.85,56.76,0,2.7,36.05,63.95,"MIGUEL_BARBOSA",56.76,"3"
"572",40,43,114,0,7,204,702,19.61,21.08,55.88,0,3.43,29.06,70.94,"MIGUEL_BARBOSA",55.88,"3"
"573",18,73,174,0,5,270,964,6.67,27.04,64.44,0,1.85,28.01,71.99,"MIGUEL_BARBOSA",64.44,"3"
"574",133,67,431,0,38,669,1610,19.88,10.01,64.42,0,5.68,41.55,58.45,"MIGUEL_BARBOSA",64.42,"3"
"575",142,69,243,0,10,464,1073,30.6,14.87,52.37,0,2.16,43.24,56.76,"MIGUEL_BARBOSA",52.37,"3"
"576",143,94,281,0,17,535,1510,26.73,17.57,52.52,0,3.18,35.43,64.57,"MIGUEL_BARBOSA",52.52,"3"
"577",108,59,158,0,12,337,887,32.05,17.51,46.88,0,3.56,37.99,62.01,"MIGUEL_BARBOSA",46.88,"3"
"578",105,34,395,2,13,549,1300,19.13,6.19,71.95,0.36,2.37,42.23,57.77,"MIGUEL_BARBOSA",71.95,"3"
"579",105,67,243,0,11,426,1421,24.65,15.73,57.04,0,2.58,29.98,70.02,"MIGUEL_BARBOSA",57.04,"3"
"58",128,93,204,1,9,435,2182,29.43,21.38,46.9,0.23,2.07,19.94,80.06,"MIGUEL_BARBOSA",46.9,"3"
"580",75,75,171,0,10,331,1235,22.66,22.66,51.66,0,3.02,26.8,73.2,"MIGUEL_BARBOSA",51.66,"3"
"581",120,13,84,0,6,223,574,53.81,5.83,37.67,0,2.69,38.85,61.15,"ALBERTO_JIMENEZ",53.81,"1"
"582",120,51,257,0,15,443,1342,27.09,11.51,58.01,0,3.39,33.01,66.99,"MIGUEL_BARBOSA",58.01,"3"
"583",96,113,279,0,17,505,1314,19.01,22.38,55.25,0,3.37,38.43,61.57,"MIGUEL_BARBOSA",55.25,"3"
"584",17,18,143,0,9,187,686,9.09,9.63,76.47,0,4.81,27.26,72.74,"MIGUEL_BARBOSA",76.47,"3"
"585",30,113,389,0,12,544,1618,5.51,20.77,71.51,0,2.21,33.62,66.38,"MIGUEL_BARBOSA",71.51,"3"
"586",64,21,259,0,18,362,796,17.68,5.8,71.55,0,4.97,45.48,54.52,"MIGUEL_BARBOSA",71.55,"3"
"587",16,19,82,0,6,123,282,13.01,15.45,66.67,0,4.88,43.62,56.38,"MIGUEL_BARBOSA",66.67,"3"
"588",74,36,75,0,3,188,492,39.36,19.15,39.89,0,1.6,38.21,61.79,"MIGUEL_BARBOSA",39.89,"3"
"589",31,98,121,0,9,259,622,11.97,37.84,46.72,0,3.47,41.64,58.36,"MIGUEL_BARBOSA",46.72,"3"
"59",206,114,121,1,8,450,2500,45.78,25.33,26.89,0.22,1.78,18,82,"ALBERTO_JIMENEZ",45.78,"1"
"590",69,90,208,0,12,379,1146,18.21,23.75,54.88,0,3.17,33.07,66.93,"MIGUEL_BARBOSA",54.88,"3"
"591",78,59,303,0,11,451,920,17.29,13.08,67.18,0,2.44,49.02,50.98,"MIGUEL_BARBOSA",67.18,"3"
"592",141,121,366,0,18,646,1497,21.83,18.73,56.66,0,2.79,43.15,56.85,"MIGUEL_BARBOSA",56.66,"3"
"593",3,63,37,0,9,112,366,2.68,56.25,33.04,0,8.04,30.6,69.4,"ENRIQUE_CARDENAS",56.25,"2"
"594",70,108,132,2,15,327,825,21.41,33.03,40.37,0.61,4.59,39.64,60.36,"MIGUEL_BARBOSA",40.37,"3"
"595",102,146,341,1,24,614,859,16.61,23.78,55.54,0.16,3.91,71.48,28.52,"MIGUEL_BARBOSA",55.54,"3"
"596",66,103,196,0,11,376,1159,17.55,27.39,52.13,0,2.93,32.44,67.56,"MIGUEL_BARBOSA",52.13,"3"
"597",94,122,195,0,29,440,1663,21.36,27.73,44.32,0,6.59,26.46,73.54,"MIGUEL_BARBOSA",44.32,"3"
"598",139,162,468,2,28,799,2556,17.4,20.28,58.57,0.25,3.5,31.26,68.74,"MIGUEL_BARBOSA",58.57,"3"
"599",89,105,231,2,19,446,1314,19.96,23.54,51.79,0.45,4.26,33.94,66.06,"MIGUEL_BARBOSA",51.79,"3"
"6",94,154,196,0,11,455,2585,20.66,33.85,43.08,0,2.42,17.6,82.4,"MIGUEL_BARBOSA",43.08,"3"
"60",364,137,131,1,12,645,2698,56.43,21.24,20.31,0.16,1.86,23.91,76.09,"ALBERTO_JIMENEZ",56.43,"1"
"600",48,134,199,0,20,401,1319,11.97,33.42,49.63,0,4.99,30.4,69.6,"MIGUEL_BARBOSA",49.63,"3"
"601",51,72,199,1,25,348,1020,14.66,20.69,57.18,0.29,7.18,34.12,65.88,"MIGUEL_BARBOSA",57.18,"3"
"602",70,105,209,0,20,404,1202,17.33,25.99,51.73,0,4.95,33.61,66.39,"MIGUEL_BARBOSA",51.73,"3"
"603",247,380,818,2,92,1539,4710,16.05,24.69,53.15,0.13,5.98,32.68,67.32,"MIGUEL_BARBOSA",53.15,"3"
"604",125,171,534,1,59,890,3009,14.04,19.21,60,0.11,6.63,29.58,70.42,"MIGUEL_BARBOSA",60,"3"
"605",67,81,211,1,26,386,1291,17.36,20.98,54.66,0.26,6.74,29.9,70.1,"MIGUEL_BARBOSA",54.66,"3"
"606",56,55,154,0,26,291,1005,19.24,18.9,52.92,0,8.93,28.96,71.04,"MIGUEL_BARBOSA",52.92,"3"
"607",72,145,258,1,22,498,1645,14.46,29.12,51.81,0.2,4.42,30.27,69.73,"MIGUEL_BARBOSA",51.81,"3"
"608",70,52,203,0,23,348,1503,20.11,14.94,58.33,0,6.61,23.15,76.85,"MIGUEL_BARBOSA",58.33,"3"
"609",332,214,701,3,101,1351,5391,24.57,15.84,51.89,0.22,7.48,25.06,74.94,"MIGUEL_BARBOSA",51.89,"3"
"61",160,59,267,0,31,517,1060,30.95,11.41,51.64,0,6,48.77,51.23,"MIGUEL_BARBOSA",51.64,"3"
"610",80,113,228,1,21,443,1847,18.06,25.51,51.47,0.23,4.74,23.98,76.02,"MIGUEL_BARBOSA",51.47,"3"
"611",127,134,429,1,43,734,2398,17.3,18.26,58.45,0.14,5.86,30.61,69.39,"MIGUEL_BARBOSA",58.45,"3"
"612",174,281,625,2,56,1138,5442,15.29,24.69,54.92,0.18,4.92,20.91,79.09,"MIGUEL_BARBOSA",54.92,"3"
"613",289,78,256,0,37,660,1423,43.79,11.82,38.79,0,5.61,46.38,53.62,"ALBERTO_JIMENEZ",43.79,"1"
"614",118,150,210,2,33,513,1730,23,29.24,40.94,0.39,6.43,29.65,70.35,"MIGUEL_BARBOSA",40.94,"3"
"615",64,91,476,2,28,661,2687,9.68,13.77,72.01,0.3,4.24,24.6,75.4,"MIGUEL_BARBOSA",72.01,"3"
"616",140,68,443,0,33,684,3705,20.47,9.94,64.77,0,4.82,18.46,81.54,"MIGUEL_BARBOSA",64.77,"3"
"617",32,35,157,0,11,235,868,13.62,14.89,66.81,0,4.68,27.07,72.93,"MIGUEL_BARBOSA",66.81,"3"
"618",243,173,374,1,42,833,2078,29.17,20.77,44.9,0.12,5.04,40.09,59.91,"MIGUEL_BARBOSA",44.9,"3"
"619",97,56,280,1,24,458,2068,21.18,12.23,61.14,0.22,5.24,22.15,77.85,"MIGUEL_BARBOSA",61.14,"3"
"62",91,28,174,0,14,307,687,29.64,9.12,56.68,0,4.56,44.69,55.31,"MIGUEL_BARBOSA",56.68,"3"
"620",63,50,230,0,29,372,1142,16.94,13.44,61.83,0,7.8,32.57,67.43,"MIGUEL_BARBOSA",61.83,"3"
"621",128,199,510,0,40,877,2664,14.6,22.69,58.15,0,4.56,32.92,67.08,"MIGUEL_BARBOSA",58.15,"3"
"622",185,44,313,1,17,560,1566,33.04,7.86,55.89,0.18,3.04,35.76,64.24,"MIGUEL_BARBOSA",55.89,"3"
"623",188,75,323,0,21,607,2340,30.97,12.36,53.21,0,3.46,25.94,74.06,"MIGUEL_BARBOSA",53.21,"3"
"624",407,77,231,0,28,743,1819,54.78,10.36,31.09,0,3.77,40.85,59.15,"ALBERTO_JIMENEZ",54.78,"1"
"625",136,22,188,1,16,363,760,37.47,6.06,51.79,0.28,4.41,47.76,52.24,"MIGUEL_BARBOSA",51.79,"3"
"626",22,8,64,0,8,102,1162,21.57,7.84,62.75,0,7.84,8.78,91.22,"MIGUEL_BARBOSA",62.75,"3"
"627",67,87,235,0,49,438,1596,15.3,19.86,53.65,0,11.19,27.44,72.56,"MIGUEL_BARBOSA",53.65,"3"
"628",220,138,190,0,64,612,1739,35.95,22.55,31.05,0,10.46,35.19,64.81,"ALBERTO_JIMENEZ",35.95,"1"
"629",56,80,392,0,39,567,2274,9.88,14.11,69.14,0,6.88,24.93,75.07,"MIGUEL_BARBOSA",69.14,"3"
"63",31,11,288,0,9,339,586,9.14,3.24,84.96,0,2.65,57.85,42.15,"MIGUEL_BARBOSA",84.96,"3"
"630",41,53,187,0,16,297,765,13.8,17.85,62.96,0,5.39,38.82,61.18,"MIGUEL_BARBOSA",62.96,"3"
"631",242,37,514,0,20,813,1832,29.77,4.55,63.22,0,2.46,44.38,55.62,"MIGUEL_BARBOSA",63.22,"3"
"632",205,37,447,0,14,703,1735,29.16,5.26,63.58,0,1.99,40.52,59.48,"MIGUEL_BARBOSA",63.58,"3"
"633",57,20,351,0,10,438,1068,13.01,4.57,80.14,0,2.28,41.01,58.99,"MIGUEL_BARBOSA",80.14,"3"
"634",276,13,338,0,22,649,1238,42.53,2,52.08,0,3.39,52.42,47.58,"MIGUEL_BARBOSA",52.08,"3"
"635",222,26,262,0,15,525,869,42.29,4.95,49.9,0,2.86,60.41,39.59,"MIGUEL_BARBOSA",49.9,"3"
"636",248,31,442,0,19,740,1414,33.51,4.19,59.73,0,2.57,52.33,47.67,"MIGUEL_BARBOSA",59.73,"3"
"637",317,15,271,0,10,613,1201,51.71,2.45,44.21,0,1.63,51.04,48.96,"ALBERTO_JIMENEZ",51.71,"1"
"638",157,19,300,1,12,489,1109,32.11,3.89,61.35,0.2,2.45,44.09,55.91,"MIGUEL_BARBOSA",61.35,"3"
"639",142,31,378,0,33,584,959,24.32,5.31,64.73,0,5.65,60.9,39.1,"MIGUEL_BARBOSA",64.73,"3"
"64",160,60,324,0,33,577,1256,27.73,10.4,56.15,0,5.72,45.94,54.06,"MIGUEL_BARBOSA",56.15,"3"
"640",95,55,337,0,14,501,1647,18.96,10.98,67.27,0,2.79,30.42,69.58,"MIGUEL_BARBOSA",67.27,"3"
"641",127,90,463,0,23,703,2304,18.07,12.8,65.86,0,3.27,30.51,69.49,"MIGUEL_BARBOSA",65.86,"3"
"642",13,41,536,0,18,608,1388,2.14,6.74,88.16,0,2.96,43.8,56.2,"MIGUEL_BARBOSA",88.16,"3"
"643",18,42,443,1,19,523,1308,3.44,8.03,84.7,0.19,3.63,39.98,60.02,"MIGUEL_BARBOSA",84.7,"3"
"644",18,12,48,0,5,83,218,21.69,14.46,57.83,0,6.02,38.07,61.93,"MIGUEL_BARBOSA",57.83,"3"
"645",13,6,164,1,5,189,485,6.88,3.17,86.77,0.53,2.65,38.97,61.03,"MIGUEL_BARBOSA",86.77,"3"
"646",36,28,184,0,8,256,1136,14.06,10.94,71.88,0,3.12,22.54,77.46,"MIGUEL_BARBOSA",71.88,"3"
"647",122,72,229,0,5,428,1583,28.5,16.82,53.5,0,1.17,27.04,72.96,"MIGUEL_BARBOSA",53.5,"3"
"648",64,67,130,0,8,269,1542,23.79,24.91,48.33,0,2.97,17.44,82.56,"MIGUEL_BARBOSA",48.33,"3"
"649",36,100,50,0,4,190,474,18.95,52.63,26.32,0,2.11,40.08,59.92,"ENRIQUE_CARDENAS",52.63,"2"
"65",243,61,376,1,49,730,1758,33.29,8.36,51.51,0.14,6.71,41.52,58.48,"MIGUEL_BARBOSA",51.51,"3"
"650",25,19,60,0,5,109,268,22.94,17.43,55.05,0,4.59,40.67,59.33,"MIGUEL_BARBOSA",55.05,"3"
"651",115,214,342,0,19,690,2593,16.67,31.01,49.57,0,2.75,26.61,73.39,"MIGUEL_BARBOSA",49.57,"3"
"652",107,157,272,1,18,555,2263,19.28,28.29,49.01,0.18,3.24,24.52,75.48,"MIGUEL_BARBOSA",49.01,"3"
"653",174,511,568,1,50,1304,7345,13.34,39.19,43.56,0.08,3.83,17.75,82.25,"MIGUEL_BARBOSA",43.56,"3"
"654",78,241,248,1,25,593,1901,13.15,40.64,41.82,0.17,4.22,31.19,68.81,"MIGUEL_BARBOSA",41.82,"3"
"655",152,343,411,0,19,925,1495,16.43,37.08,44.43,0,2.05,61.87,38.13,"MIGUEL_BARBOSA",44.43,"3"
"656",85,196,253,0,19,553,1994,15.37,35.44,45.75,0,3.44,27.73,72.27,"MIGUEL_BARBOSA",45.75,"3"
"657",181,532,565,0,43,1321,5554,13.7,40.27,42.77,0,3.26,23.78,76.22,"MIGUEL_BARBOSA",42.77,"3"
"658",63,217,252,0,22,554,1735,11.37,39.17,45.49,0,3.97,31.93,68.07,"MIGUEL_BARBOSA",45.49,"3"
"659",62,204,267,0,21,554,1916,11.19,36.82,48.19,0,3.79,28.91,71.09,"MIGUEL_BARBOSA",48.19,"3"
"66",369,74,149,0,20,612,1869,60.29,12.09,24.35,0,3.27,32.74,67.26,"ALBERTO_JIMENEZ",60.29,"1"
"660",62,252,308,1,21,644,2335,9.63,39.13,47.83,0.16,3.26,27.58,72.42,"MIGUEL_BARBOSA",47.83,"3"
"661",71,255,393,0,19,738,2836,9.62,34.55,53.25,0,2.57,26.02,73.98,"MIGUEL_BARBOSA",53.25,"3"
"662",35,175,266,0,13,489,2226,7.16,35.79,54.4,0,2.66,21.97,78.03,"MIGUEL_BARBOSA",54.4,"3"
"663",41,193,364,1,12,611,2824,6.71,31.59,59.57,0.16,1.96,21.64,78.36,"MIGUEL_BARBOSA",59.57,"3"
"664",60,204,331,0,10,605,2537,9.92,33.72,54.71,0,1.65,23.85,76.15,"MIGUEL_BARBOSA",54.71,"3"
"665",44,200,380,0,22,646,2480,6.81,30.96,58.82,0,3.41,26.05,73.95,"MIGUEL_BARBOSA",58.82,"3"
"666",70,288,336,1,15,710,2136,9.86,40.56,47.32,0.14,2.11,33.24,66.76,"MIGUEL_BARBOSA",47.32,"3"
"667",55,192,266,0,23,536,1968,10.26,35.82,49.63,0,4.29,27.24,72.76,"MIGUEL_BARBOSA",49.63,"3"
"668",87,99,212,0,12,410,2424,21.22,24.15,51.71,0,2.93,16.91,83.09,"MIGUEL_BARBOSA",51.71,"3"
"669",21,25,66,0,2,114,553,18.42,21.93,57.89,0,1.75,20.61,79.39,"MIGUEL_BARBOSA",57.89,"3"
"67",197,84,393,0,34,708,1741,27.82,11.86,55.51,0,4.8,40.67,59.33,"MIGUEL_BARBOSA",55.51,"3"
"670",168,185,149,1,7,510,2516,32.94,36.27,29.22,0.2,1.37,20.27,79.73,"ENRIQUE_CARDENAS",36.27,"2"
"671",29,36,98,0,12,175,1065,16.57,20.57,56,0,6.86,16.43,83.57,"MIGUEL_BARBOSA",56,"3"
"672",426,88,557,1,22,1094,2861,38.94,8.04,50.91,0.09,2.01,38.24,61.76,"MIGUEL_BARBOSA",50.91,"3"
"673",245,50,287,0,20,602,1479,40.7,8.31,47.67,0,3.32,40.7,59.3,"MIGUEL_BARBOSA",47.67,"3"
"674",440,132,712,1,52,1337,3042,32.91,9.87,53.25,0.07,3.89,43.95,56.05,"MIGUEL_BARBOSA",53.25,"3"
"675",56,30,95,0,9,190,348,29.47,15.79,50,0,4.74,54.6,45.4,"MIGUEL_BARBOSA",50,"3"
"676",221,69,353,0,14,657,1518,33.64,10.5,53.73,0,2.13,43.28,56.72,"MIGUEL_BARBOSA",53.73,"3"
"677",322,95,361,0,45,823,2050,39.13,11.54,43.86,0,5.47,40.15,59.85,"MIGUEL_BARBOSA",43.86,"3"
"678",224,121,451,2,50,848,2284,26.42,14.27,53.18,0.24,5.9,37.13,62.87,"MIGUEL_BARBOSA",53.18,"3"
"679",224,87,291,0,20,622,1534,36.01,13.99,46.78,0,3.22,40.55,59.45,"MIGUEL_BARBOSA",46.78,"3"
"68",237,78,253,1,22,591,1351,40.1,13.2,42.81,0.17,3.72,43.75,56.25,"MIGUEL_BARBOSA",42.81,"3"
"680",44,5,73,0,3,125,300,35.2,4,58.4,0,2.4,41.67,58.33,"MIGUEL_BARBOSA",58.4,"3"
"681",146,46,306,0,21,519,1318,28.13,8.86,58.96,0,4.05,39.38,60.62,"MIGUEL_BARBOSA",58.96,"3"
"682",127,83,294,0,23,527,2048,24.1,15.75,55.79,0,4.36,25.73,74.27,"MIGUEL_BARBOSA",55.79,"3"
"683",227,50,266,0,31,574,1507,39.55,8.71,46.34,0,5.4,38.09,61.91,"MIGUEL_BARBOSA",46.34,"3"
"684",144,31,135,0,8,318,689,45.28,9.75,42.45,0,2.52,46.15,53.85,"ALBERTO_JIMENEZ",45.28,"1"
"685",544,54,156,0,23,777,1462,70.01,6.95,20.08,0,2.96,53.15,46.85,"ALBERTO_JIMENEZ",70.01,"1"
"686",210,70,229,0,27,536,1344,39.18,13.06,42.72,0,5.04,39.88,60.12,"MIGUEL_BARBOSA",42.72,"3"
"687",213,88,275,0,31,607,1888,35.09,14.5,45.3,0,5.11,32.15,67.85,"MIGUEL_BARBOSA",45.3,"3"
"688",208,60,155,0,21,444,1033,46.85,13.51,34.91,0,4.73,42.98,57.02,"ALBERTO_JIMENEZ",46.85,"1"
"689",64,12,30,0,1,107,254,59.81,11.21,28.04,0,0.93,42.13,57.87,"ALBERTO_JIMENEZ",59.81,"1"
"69",91,66,130,0,10,297,1039,30.64,22.22,43.77,0,3.37,28.59,71.41,"MIGUEL_BARBOSA",43.77,"3"
"690",183,111,363,0,38,695,2176,26.33,15.97,52.23,0,5.47,31.94,68.06,"MIGUEL_BARBOSA",52.23,"3"
"691",112,59,111,0,10,292,685,38.36,20.21,38.01,0,3.42,42.63,57.37,"ALBERTO_JIMENEZ",38.36,"1"
"692",169,57,263,0,28,517,1275,32.69,11.03,50.87,0,5.42,40.55,59.45,"MIGUEL_BARBOSA",50.87,"3"
"693",354,78,156,0,37,625,1191,56.64,12.48,24.96,0,5.92,52.48,47.52,"ALBERTO_JIMENEZ",56.64,"1"
"694",202,49,116,0,40,407,795,49.63,12.04,28.5,0,9.83,51.19,48.81,"ALBERTO_JIMENEZ",49.63,"1"
"695",588,65,311,0,56,1020,2186,57.65,6.37,30.49,0,5.49,46.66,53.34,"ALBERTO_JIMENEZ",57.65,"1"
"696",358,45,514,0,49,966,2973,37.06,4.66,53.21,0,5.07,32.49,67.51,"MIGUEL_BARBOSA",53.21,"3"
