ID_ESTADO,ESTADO,ID_DISTRITO,DISTRITO_FEDERAL,MUNICIPIO,SECCION
21,PUEBLA,5,7,135,1778
21,PUEBLA,5,7,135,1779
21,PUEBLA,5,7,135,1780
21,PUEBLA,5,7,135,1781
21,PUEBLA,5,7,135,1782
21,PUEBLA,5,7,135,1783
21,PUEBLA,5,7,144,1858
21,PUEBLA,5,7,144,1859
21,PUEBLA,5,7,144,1860
21,PUEBLA,5,7,144,1861
21,PUEBLA,5,7,144,1862
21,PUEBLA,5,7,144,1863
21,PUEBLA,5,7,144,1864
21,PUEBLA,5,7,144,1865
21,PUEBLA,5,7,144,1866
21,PUEBLA,5,7,144,1867
21,PUEBLA,5,7,180,2233
21,PUEBLA,5,7,180,2234
21,PUEBLA,5,7,180,2235
21,PUEBLA,5,7,180,2236
21,PUEBLA,5,7,180,2237
21,PUEBLA,5,7,180,2238
21,PUEBLA,5,7,180,2239
21,PUEBLA,5,7,180,2240
21,PUEBLA,5,7,180,2241
21,PUEBLA,5,7,180,2242
21,PUEBLA,5,7,180,2243
21,PUEBLA,5,7,180,2244
21,PUEBLA,5,7,180,2245
21,PUEBLA,5,7,180,2246
21,PUEBLA,5,7,180,2247
21,PUEBLA,5,8,26,245
21,PUEBLA,5,8,26,246
21,PUEBLA,5,8,26,247
21,PUEBLA,5,8,26,248
21,PUEBLA,5,8,26,249
21,PUEBLA,5,8,26,250
21,PUEBLA,5,8,26,251
21,PUEBLA,5,8,26,252
21,PUEBLA,5,8,49,415
21,PUEBLA,5,8,49,416
21,PUEBLA,5,8,49,417
21,PUEBLA,5,8,49,418
21,PUEBLA,5,8,49,419
21,PUEBLA,5,8,49,420
21,PUEBLA,5,8,49,421
21,PUEBLA,5,8,49,422
21,PUEBLA,5,8,61,515
21,PUEBLA,5,8,61,516
21,PUEBLA,5,8,61,517
21,PUEBLA,5,8,76,651
21,PUEBLA,5,8,76,652
21,PUEBLA,5,8,76,653
21,PUEBLA,5,8,76,654
21,PUEBLA,5,8,76,655
21,PUEBLA,5,8,76,656
21,PUEBLA,5,8,76,657
21,PUEBLA,5,8,76,658
21,PUEBLA,5,8,76,659
21,PUEBLA,5,8,76,660
21,PUEBLA,5,8,76,661
21,PUEBLA,5,8,76,662
21,PUEBLA,5,8,76,663
21,PUEBLA,5,8,76,664
21,PUEBLA,5,8,76,665
21,PUEBLA,5,8,76,666
21,PUEBLA,5,8,76,667
21,PUEBLA,5,8,76,668
21,PUEBLA,5,8,76,669
21,PUEBLA,5,8,76,670
21,PUEBLA,5,8,76,671
21,PUEBLA,5,8,76,672
21,PUEBLA,5,8,103,838
21,PUEBLA,5,8,103,839
21,PUEBLA,5,8,103,840
21,PUEBLA,5,8,103,841
21,PUEBLA,5,8,123,1677
21,PUEBLA,5,8,123,1678
21,PUEBLA,5,8,123,1679
21,PUEBLA,5,8,123,1680
21,PUEBLA,5,8,123,1681
21,PUEBLA,5,8,137,1785
21,PUEBLA,5,8,137,1786
21,PUEBLA,5,8,137,1787
21,PUEBLA,5,8,137,1788
21,PUEBLA,5,8,139,1793
21,PUEBLA,5,8,139,1794
21,PUEBLA,5,8,139,1795
21,PUEBLA,5,8,139,1796
21,PUEBLA,5,8,139,1797
21,PUEBLA,5,8,181,2248
21,PUEBLA,5,8,181,2249
21,PUEBLA,5,8,181,2250
21,PUEBLA,6,10,115,1304
21,PUEBLA,6,10,115,1320
21,PUEBLA,6,10,115,1327
21,PUEBLA,6,10,115,1331
21,PUEBLA,6,10,115,1332
21,PUEBLA,6,10,115,1333
21,PUEBLA,6,10,115,1334
21,PUEBLA,6,10,115,1335
21,PUEBLA,6,10,115,1336
21,PUEBLA,6,10,115,1337
21,PUEBLA,6,10,115,1343
21,PUEBLA,6,10,115,1344
21,PUEBLA,6,10,115,1345
21,PUEBLA,6,10,115,1346
21,PUEBLA,6,10,115,1347
21,PUEBLA,6,10,115,1352
21,PUEBLA,6,10,115,1353
21,PUEBLA,6,10,115,1360
21,PUEBLA,6,10,115,1361
21,PUEBLA,6,10,115,1362
21,PUEBLA,6,10,115,1363
21,PUEBLA,6,10,115,1364
21,PUEBLA,6,10,115,1370
21,PUEBLA,6,10,115,1376
21,PUEBLA,6,10,115,1377
21,PUEBLA,6,10,115,1381
21,PUEBLA,6,10,115,1382
21,PUEBLA,6,10,115,1387
21,PUEBLA,6,10,115,1388
21,PUEBLA,6,10,115,1389
21,PUEBLA,6,10,115,1390
21,PUEBLA,6,10,115,1391
21,PUEBLA,6,10,115,1408
21,PUEBLA,6,10,115,2622
21,PUEBLA,6,10,115,2623
21,PUEBLA,6,10,115,2624
21,PUEBLA,6,10,115,2626
21,PUEBLA,6,10,115,2627
21,PUEBLA,6,10,115,2628
21,PUEBLA,6,10,115,2629
21,PUEBLA,6,10,115,2630
21,PUEBLA,6,10,115,2631
21,PUEBLA,6,10,115,2632
21,PUEBLA,6,11,115,1355
21,PUEBLA,6,11,115,1356
21,PUEBLA,6,11,115,1357
21,PUEBLA,6,11,115,1358
21,PUEBLA,6,11,115,1359
21,PUEBLA,6,11,115,1371
21,PUEBLA,6,11,115,1372
21,PUEBLA,6,11,115,1373
21,PUEBLA,6,11,115,1374
21,PUEBLA,6,11,115,1375
21,PUEBLA,6,11,115,1383
21,PUEBLA,6,11,115,1384
21,PUEBLA,6,11,115,1385
21,PUEBLA,6,11,115,1386
21,PUEBLA,6,11,115,1396
21,PUEBLA,6,11,115,1397
21,PUEBLA,6,11,115,1398
21,PUEBLA,6,11,115,1399
21,PUEBLA,6,11,115,1400
21,PUEBLA,6,11,115,1401
21,PUEBLA,6,11,115,1402
21,PUEBLA,6,11,115,1403
21,PUEBLA,6,11,115,1404
21,PUEBLA,6,11,115,1405
21,PUEBLA,6,11,115,1409
21,PUEBLA,6,11,115,1410
21,PUEBLA,6,11,115,1411
21,PUEBLA,6,11,115,1412
21,PUEBLA,6,11,115,1413
21,PUEBLA,6,11,115,1414
21,PUEBLA,6,11,115,1415
21,PUEBLA,6,11,115,1416
21,PUEBLA,6,11,115,1417
21,PUEBLA,6,11,115,1418
21,PUEBLA,6,11,115,1419
21,PUEBLA,6,11,115,1420
21,PUEBLA,6,11,115,1421
21,PUEBLA,6,11,115,1422
21,PUEBLA,6,11,115,1572
21,PUEBLA,6,11,115,1573
21,PUEBLA,6,11,115,1574
21,PUEBLA,6,11,115,1575
21,PUEBLA,6,11,115,1576
21,PUEBLA,6,11,115,1586
21,PUEBLA,6,11,115,1587
21,PUEBLA,6,11,115,1596
21,PUEBLA,6,11,115,1597
21,PUEBLA,6,11,115,1601
21,PUEBLA,6,16,115,1302
21,PUEBLA,6,16,115,1303
21,PUEBLA,6,16,115,1318
21,PUEBLA,6,16,115,1319
21,PUEBLA,6,16,115,1338
21,PUEBLA,6,16,115,1339
21,PUEBLA,6,16,115,1340
21,PUEBLA,6,16,115,1341
21,PUEBLA,6,16,115,1342
21,PUEBLA,6,16,115,1354
21,PUEBLA,6,16,115,1491
21,PUEBLA,6,16,115,1541
21,PUEBLA,6,16,115,1542
21,PUEBLA,6,16,115,1543
21,PUEBLA,6,16,115,1544
21,PUEBLA,6,16,115,1545
21,PUEBLA,6,16,115,1546
21,PUEBLA,6,16,115,1547
21,PUEBLA,6,16,115,1548
21,PUEBLA,6,16,115,1549
21,PUEBLA,6,16,115,1550
21,PUEBLA,6,16,115,1551
21,PUEBLA,6,16,115,1568
21,PUEBLA,6,16,115,1569
21,PUEBLA,6,16,115,1570
21,PUEBLA,6,16,115,1571
21,PUEBLA,6,16,115,1577
21,PUEBLA,6,16,115,1578
21,PUEBLA,6,16,115,1579
21,PUEBLA,6,16,115,1580
21,PUEBLA,6,16,115,1581
21,PUEBLA,6,16,115,1583
21,PUEBLA,6,16,115,1584
21,PUEBLA,6,16,115,1585
21,PUEBLA,6,16,115,1588
21,PUEBLA,6,16,115,1595
21,PUEBLA,7,12,1,1
21,PUEBLA,7,12,1,2
21,PUEBLA,7,12,1,3
21,PUEBLA,7,12,1,4
21,PUEBLA,7,12,1,5
21,PUEBLA,7,12,1,6
21,PUEBLA,7,12,1,7
21,PUEBLA,7,12,1,8
21,PUEBLA,7,12,1,9
21,PUEBLA,7,12,1,10
21,PUEBLA,7,12,1,11
21,PUEBLA,7,12,1,12
21,PUEBLA,7,12,1,13
21,PUEBLA,7,12,1,14
21,PUEBLA,7,12,1,15
21,PUEBLA,7,12,1,16
21,PUEBLA,7,12,1,17
21,PUEBLA,7,12,1,18
21,PUEBLA,7,12,1,19
21,PUEBLA,7,12,15,116
21,PUEBLA,7,12,15,117
21,PUEBLA,7,12,15,118
21,PUEBLA,7,12,15,119
21,PUEBLA,7,12,15,120
21,PUEBLA,7,12,15,121
21,PUEBLA,7,12,15,122
21,PUEBLA,7,12,15,123
21,PUEBLA,7,12,15,124
21,PUEBLA,7,12,15,125
21,PUEBLA,7,12,15,126
21,PUEBLA,7,12,15,127
21,PUEBLA,7,12,15,128
21,PUEBLA,7,12,15,129
21,PUEBLA,7,12,15,130
21,PUEBLA,7,12,15,131
21,PUEBLA,7,12,15,132
21,PUEBLA,7,12,15,133
21,PUEBLA,7,12,41,323
21,PUEBLA,7,12,41,324
21,PUEBLA,7,12,99,823
21,PUEBLA,7,12,99,824
21,PUEBLA,7,12,115,2550
21,PUEBLA,7,12,152,1897
21,PUEBLA,7,12,152,1898
21,PUEBLA,7,12,152,1899
21,PUEBLA,7,12,152,1900
21,PUEBLA,7,12,152,1901
21,PUEBLA,7,12,152,1902
21,PUEBLA,7,12,152,1903
21,PUEBLA,7,12,152,1904
21,PUEBLA,7,12,152,1905
21,PUEBLA,7,12,162,2051
21,PUEBLA,7,12,162,2052
21,PUEBLA,7,12,162,2053
21,PUEBLA,7,12,162,2054
21,PUEBLA,7,12,162,2055
21,PUEBLA,7,12,162,2056
21,PUEBLA,7,12,162,2057
21,PUEBLA,7,13,4,45
21,PUEBLA,7,13,4,46
21,PUEBLA,7,13,4,47
21,PUEBLA,7,13,4,48
21,PUEBLA,7,13,4,49
21,PUEBLA,7,13,4,50
21,PUEBLA,7,13,4,51
21,PUEBLA,7,13,4,52
21,PUEBLA,7,13,4,53
21,PUEBLA,7,13,4,54
21,PUEBLA,7,13,4,55
21,PUEBLA,7,13,4,56
21,PUEBLA,7,13,4,57
21,PUEBLA,7,13,4,58
21,PUEBLA,7,13,4,59
21,PUEBLA,7,13,4,60
21,PUEBLA,7,13,39,317
21,PUEBLA,7,13,39,318
21,PUEBLA,7,13,105,846
21,PUEBLA,7,13,105,847
21,PUEBLA,7,13,105,848
21,PUEBLA,7,13,105,850
21,PUEBLA,7,13,105,851
21,PUEBLA,7,13,105,852
21,PUEBLA,7,13,105,853
21,PUEBLA,7,13,119,1643
21,PUEBLA,7,13,119,1644
21,PUEBLA,7,13,119,1645
21,PUEBLA,7,13,119,1646
21,PUEBLA,7,13,119,1647
21,PUEBLA,7,13,119,1648
21,PUEBLA,7,13,119,1649
21,PUEBLA,7,13,119,1650
21,PUEBLA,7,13,151,1891
21,PUEBLA,7,13,151,1892
21,PUEBLA,7,13,151,1893
21,PUEBLA,7,13,151,1894
21,PUEBLA,7,13,151,1895
21,PUEBLA,7,13,151,1896
21,PUEBLA,7,13,163,2058
21,PUEBLA,7,13,163,2059
21,PUEBLA,7,13,163,2060
21,PUEBLA,7,13,163,2061
21,PUEBLA,7,13,163,2062
21,PUEBLA,7,13,163,2063
21,PUEBLA,7,13,163,2064
21,PUEBLA,7,13,163,2065
21,PUEBLA,7,13,163,2066
21,PUEBLA,7,13,163,2067
21,PUEBLA,7,13,163,2068
21,PUEBLA,7,13,163,2069
21,PUEBLA,7,13,163,2070
21,PUEBLA,7,13,163,2071
21,PUEBLA,7,13,163,2072
21,PUEBLA,7,13,163,2073
21,PUEBLA,7,13,163,2074
21,PUEBLA,7,13,163,2075
21,PUEBLA,7,13,163,2076
21,PUEBLA,7,13,163,2077
21,PUEBLA,7,13,163,2078
21,PUEBLA,7,13,163,2079
21,PUEBLA,7,13,163,2080
21,PUEBLA,7,13,163,2081
21,PUEBLA,8,3,96,809
21,PUEBLA,8,3,96,810
21,PUEBLA,8,3,96,811
21,PUEBLA,8,3,96,812
21,PUEBLA,8,3,96,813
21,PUEBLA,8,3,96,814
21,PUEBLA,8,3,96,815
21,PUEBLA,8,3,96,816
21,PUEBLA,8,3,96,817
21,PUEBLA,8,3,96,818
21,PUEBLA,8,3,96,819
21,PUEBLA,8,3,106,854
21,PUEBLA,8,3,106,855
21,PUEBLA,8,3,106,856
21,PUEBLA,8,6,45,364
21,PUEBLA,8,6,45,365
21,PUEBLA,8,6,45,366
21,PUEBLA,8,6,45,367
21,PUEBLA,8,6,45,368
21,PUEBLA,8,6,45,369
21,PUEBLA,8,6,45,370
21,PUEBLA,8,6,68,555
21,PUEBLA,8,6,68,556
21,PUEBLA,8,6,68,557
21,PUEBLA,8,6,68,558
21,PUEBLA,8,6,68,559
21,PUEBLA,8,6,68,560
21,PUEBLA,8,6,68,561
21,PUEBLA,8,6,68,562
21,PUEBLA,8,6,68,563
21,PUEBLA,8,6,68,564
21,PUEBLA,8,6,95,801
21,PUEBLA,8,6,95,802
21,PUEBLA,8,6,95,803
21,PUEBLA,8,6,95,804
21,PUEBLA,8,6,95,805
21,PUEBLA,8,6,95,806
21,PUEBLA,8,6,95,807
21,PUEBLA,8,6,95,808
21,PUEBLA,8,6,169,2109
21,PUEBLA,8,6,169,2110
21,PUEBLA,8,6,169,2111
21,PUEBLA,8,6,169,2112
21,PUEBLA,8,6,169,2113
21,PUEBLA,8,6,169,2114
21,PUEBLA,8,6,169,2115
21,PUEBLA,8,6,199,2393
21,PUEBLA,8,6,199,2394
21,PUEBLA,8,6,199,2395
21,PUEBLA,8,6,199,2396
21,PUEBLA,8,6,199,2397
21,PUEBLA,8,6,199,2398
21,PUEBLA,8,6,199,2399
21,PUEBLA,8,6,199,2400
21,PUEBLA,8,6,199,2401
21,PUEBLA,8,6,199,2402
21,PUEBLA,8,6,199,2403
21,PUEBLA,8,6,199,2404
21,PUEBLA,8,13,98,821
21,PUEBLA,8,13,98,822
21,PUEBLA,8,13,118,1636
21,PUEBLA,8,13,118,1637
21,PUEBLA,8,13,118,1638
21,PUEBLA,8,13,118,1639
21,PUEBLA,8,13,118,1640
21,PUEBLA,8,13,118,1641
21,PUEBLA,8,13,118,1642
21,PUEBLA,8,13,129,1702
21,PUEBLA,8,13,129,1703
21,PUEBLA,8,13,129,1704
21,PUEBLA,8,13,129,1705
21,PUEBLA,8,13,129,1706
21,PUEBLA,8,13,129,1707
21,PUEBLA,8,14,12,103
21,PUEBLA,8,14,12,104
21,PUEBLA,8,14,12,105
21,PUEBLA,8,14,12,106
21,PUEBLA,8,14,23,234
21,PUEBLA,8,14,23,235
21,PUEBLA,8,14,23,236
21,PUEBLA,8,14,23,237
21,PUEBLA,8,14,23,238
21,PUEBLA,8,14,46,371
21,PUEBLA,8,14,46,372
21,PUEBLA,8,14,46,373
21,PUEBLA,8,14,46,374
21,PUEBLA,8,14,46,375
21,PUEBLA,8,14,46,376
21,PUEBLA,8,14,46,377
21,PUEBLA,8,14,46,378
21,PUEBLA,8,14,46,379
21,PUEBLA,8,14,46,380
21,PUEBLA,8,14,46,381
21,PUEBLA,8,14,46,382
21,PUEBLA,8,14,46,383
21,PUEBLA,8,14,46,384
21,PUEBLA,8,14,46,385
21,PUEBLA,8,14,46,386
21,PUEBLA,8,14,46,387
21,PUEBLA,8,14,46,388
21,PUEBLA,8,14,46,389
21,PUEBLA,8,14,46,390
21,PUEBLA,8,14,46,391
21,PUEBLA,8,14,46,392
21,PUEBLA,8,14,46,393
21,PUEBLA,8,14,46,394
21,PUEBLA,8,14,51,430
21,PUEBLA,8,14,51,431
21,PUEBLA,8,14,51,432
21,PUEBLA,8,14,51,433
21,PUEBLA,8,14,51,434
21,PUEBLA,8,14,51,435
21,PUEBLA,8,14,51,436
21,PUEBLA,8,14,51,437
21,PUEBLA,8,14,51,438
21,PUEBLA,8,14,59,505
21,PUEBLA,8,14,59,506
21,PUEBLA,8,14,59,507
21,PUEBLA,8,14,59,508
21,PUEBLA,8,14,59,509
21,PUEBLA,8,14,59,510
21,PUEBLA,8,14,59,511
21,PUEBLA,8,14,64,526
21,PUEBLA,8,14,64,527
21,PUEBLA,8,14,64,528
21,PUEBLA,8,14,64,529
21,PUEBLA,8,14,64,530
21,PUEBLA,8,14,64,531
21,PUEBLA,8,14,64,532
21,PUEBLA,8,14,64,533
21,PUEBLA,8,14,64,534
21,PUEBLA,8,14,109,875
21,PUEBLA,8,14,109,876
21,PUEBLA,8,14,109,877
21,PUEBLA,8,14,109,878
21,PUEBLA,8,14,109,879
21,PUEBLA,8,14,109,880
21,PUEBLA,8,14,109,881
21,PUEBLA,8,14,109,882
21,PUEBLA,8,14,117,1626
21,PUEBLA,8,14,117,1627
21,PUEBLA,8,14,117,1628
21,PUEBLA,8,14,117,1629
21,PUEBLA,8,14,117,1630
21,PUEBLA,8,14,117,1631
21,PUEBLA,8,14,117,1632
21,PUEBLA,8,14,117,1633
21,PUEBLA,8,14,117,1634
21,PUEBLA,8,14,117,1635
21,PUEBLA,8,14,131,1715
21,PUEBLA,8,14,131,1716
21,PUEBLA,8,14,131,1717
21,PUEBLA,8,14,131,1718
21,PUEBLA,8,14,138,1789
21,PUEBLA,8,14,138,1790
21,PUEBLA,8,14,138,1791
21,PUEBLA,8,14,138,1792
21,PUEBLA,8,14,143,1848
21,PUEBLA,8,14,143,1849
21,PUEBLA,8,14,143,1850
21,PUEBLA,8,14,143,1851
21,PUEBLA,8,14,143,1852
21,PUEBLA,8,14,143,1853
21,PUEBLA,8,14,143,1854
21,PUEBLA,8,14,143,1855
21,PUEBLA,8,14,143,1856
21,PUEBLA,8,14,143,1857
21,PUEBLA,8,14,179,2219
21,PUEBLA,8,14,179,2220
21,PUEBLA,8,14,179,2221
21,PUEBLA,8,14,179,2222
21,PUEBLA,8,14,179,2223
21,PUEBLA,8,14,179,2224
21,PUEBLA,8,14,179,2225
21,PUEBLA,8,14,179,2226
21,PUEBLA,8,14,179,2227
21,PUEBLA,8,14,179,2228
21,PUEBLA,8,14,179,2229
21,PUEBLA,8,14,179,2230
21,PUEBLA,8,14,179,2231
21,PUEBLA,8,14,179,2232
21,PUEBLA,9,9,42,2549
21,PUEBLA,9,9,115,946
21,PUEBLA,9,9,115,947
21,PUEBLA,9,9,115,948
21,PUEBLA,9,9,115,949
21,PUEBLA,9,9,115,950
21,PUEBLA,9,9,115,951
21,PUEBLA,9,9,115,952
21,PUEBLA,9,9,115,953
21,PUEBLA,9,9,115,954
21,PUEBLA,9,9,115,974
21,PUEBLA,9,9,115,975
21,PUEBLA,9,9,115,976
21,PUEBLA,9,9,115,977
21,PUEBLA,9,9,115,978
21,PUEBLA,9,9,115,979
21,PUEBLA,9,9,115,980
21,PUEBLA,9,9,115,1004
21,PUEBLA,9,9,115,1005
21,PUEBLA,9,9,115,1006
21,PUEBLA,9,9,115,1007
21,PUEBLA,9,9,115,1008
21,PUEBLA,9,9,115,1009
21,PUEBLA,9,9,115,1010
21,PUEBLA,9,9,115,1011
21,PUEBLA,9,9,115,1027
21,PUEBLA,9,9,115,1028
21,PUEBLA,9,9,115,1029
21,PUEBLA,9,9,115,1030
21,PUEBLA,9,9,115,1031
21,PUEBLA,9,9,115,1032
21,PUEBLA,9,9,115,1033
21,PUEBLA,9,9,115,1044
21,PUEBLA,9,9,115,1045
21,PUEBLA,9,9,115,1046
21,PUEBLA,9,9,115,1047
21,PUEBLA,9,9,115,1048
21,PUEBLA,9,9,115,1049
21,PUEBLA,9,9,115,1050
21,PUEBLA,9,9,115,1051
21,PUEBLA,9,9,115,1052
21,PUEBLA,9,9,115,1053
21,PUEBLA,9,9,115,1055
21,PUEBLA,9,9,115,1056
21,PUEBLA,9,9,115,1057
21,PUEBLA,9,9,115,1058
21,PUEBLA,9,9,115,1059
21,PUEBLA,9,9,115,1060
21,PUEBLA,9,9,115,1061
21,PUEBLA,9,9,115,1062
21,PUEBLA,9,9,115,1069
21,PUEBLA,9,9,115,1070
21,PUEBLA,9,9,115,1071
21,PUEBLA,9,9,115,1079
21,PUEBLA,9,9,115,1092
21,PUEBLA,9,9,115,1093
21,PUEBLA,9,9,115,1094
21,PUEBLA,9,9,115,1095
21,PUEBLA,9,9,115,1096
21,PUEBLA,9,9,115,1128
21,PUEBLA,9,10,115,1041
21,PUEBLA,9,10,115,1042
21,PUEBLA,9,10,115,1043
21,PUEBLA,9,10,115,1054
21,PUEBLA,9,10,115,1063
21,PUEBLA,9,10,115,1064
21,PUEBLA,9,10,115,1065
21,PUEBLA,9,10,115,1066
21,PUEBLA,9,10,115,1067
21,PUEBLA,9,10,115,1068
21,PUEBLA,9,10,115,1072
21,PUEBLA,9,10,115,1073
21,PUEBLA,9,10,115,1074
21,PUEBLA,9,10,115,1075
21,PUEBLA,9,10,115,1076
21,PUEBLA,9,10,115,1077
21,PUEBLA,9,10,115,1078
21,PUEBLA,9,10,115,1310
21,PUEBLA,9,10,115,1328
21,PUEBLA,9,10,115,1329
21,PUEBLA,9,10,115,1330
21,PUEBLA,9,10,115,1348
21,PUEBLA,9,10,115,1349
21,PUEBLA,9,10,115,1350
21,PUEBLA,9,10,115,1351
21,PUEBLA,9,10,115,1365
21,PUEBLA,9,10,115,1366
21,PUEBLA,9,10,115,1367
21,PUEBLA,9,10,115,1368
21,PUEBLA,9,10,115,1369
21,PUEBLA,9,10,115,1378
21,PUEBLA,9,10,115,1379
21,PUEBLA,9,10,115,1380
21,PUEBLA,9,10,115,1392
21,PUEBLA,9,10,115,1393
21,PUEBLA,9,10,115,1394
21,PUEBLA,9,10,115,1395
21,PUEBLA,9,10,115,1406
21,PUEBLA,9,10,115,2625
21,PUEBLA,9,17,115,938
21,PUEBLA,9,17,115,939
21,PUEBLA,9,17,115,940
21,PUEBLA,9,17,115,941
21,PUEBLA,9,17,115,942
21,PUEBLA,9,17,115,943
21,PUEBLA,9,17,115,944
21,PUEBLA,9,17,115,945
21,PUEBLA,9,17,115,955
21,PUEBLA,9,17,115,956
21,PUEBLA,9,17,115,957
21,PUEBLA,9,17,115,958
21,PUEBLA,9,17,115,959
21,PUEBLA,9,17,115,960
21,PUEBLA,9,17,115,961
21,PUEBLA,9,17,115,962
21,PUEBLA,9,17,115,963
21,PUEBLA,9,17,115,964
21,PUEBLA,9,17,115,972
21,PUEBLA,9,17,115,973
21,PUEBLA,9,17,115,981
21,PUEBLA,9,17,115,982
21,PUEBLA,9,17,115,983
21,PUEBLA,9,17,115,984
21,PUEBLA,9,17,115,985
21,PUEBLA,9,17,115,986
21,PUEBLA,9,17,115,993
21,PUEBLA,9,17,115,994
21,PUEBLA,9,17,115,995
21,PUEBLA,9,17,115,996
21,PUEBLA,9,17,115,997
21,PUEBLA,9,17,115,998
21,PUEBLA,9,17,115,999
21,PUEBLA,9,17,115,1000
21,PUEBLA,9,17,115,1001
21,PUEBLA,9,17,115,1002
21,PUEBLA,9,17,115,1003
21,PUEBLA,9,17,115,1012
21,PUEBLA,9,17,115,1013
21,PUEBLA,9,17,115,1014
21,PUEBLA,9,17,115,1015
21,PUEBLA,9,17,115,1016
21,PUEBLA,9,17,115,1017
21,PUEBLA,9,17,115,1018
21,PUEBLA,9,17,115,1019
21,PUEBLA,9,17,115,1020
21,PUEBLA,9,17,115,1024
21,PUEBLA,9,17,115,1025
21,PUEBLA,9,17,115,1026
21,PUEBLA,9,17,115,1034
21,PUEBLA,9,17,115,1035
21,PUEBLA,9,17,115,1036
21,PUEBLA,9,17,115,1037
21,PUEBLA,9,17,115,1038
21,PUEBLA,9,17,115,1039
21,PUEBLA,9,17,115,1040
21,PUEBLA,9,17,115,1085
21,PUEBLA,9,17,115,1086
21,PUEBLA,9,17,115,1087
21,PUEBLA,9,17,115,1088
21,PUEBLA,9,17,115,1089
21,PUEBLA,9,17,115,1090
21,PUEBLA,9,17,115,1091
21,PUEBLA,9,17,115,1097
21,PUEBLA,9,17,115,1098
21,PUEBLA,9,17,115,1099
21,PUEBLA,9,17,115,1100
21,PUEBLA,9,17,115,1101
21,PUEBLA,9,17,115,1102
21,PUEBLA,9,17,115,1103
21,PUEBLA,9,17,115,1104
21,PUEBLA,9,17,115,1105
21,PUEBLA,9,17,115,1120
21,PUEBLA,9,17,115,1121
21,PUEBLA,9,17,115,1122
21,PUEBLA,9,17,115,1123
21,PUEBLA,9,17,115,1124
21,PUEBLA,9,17,115,1125
21,PUEBLA,9,17,115,1126
21,PUEBLA,9,17,115,1127
21,PUEBLA,9,17,115,1129
21,PUEBLA,9,17,115,1130
21,PUEBLA,9,17,115,1131
21,PUEBLA,9,17,115,1132
21,PUEBLA,9,17,115,1133
21,PUEBLA,9,17,115,1134
21,PUEBLA,9,17,115,1135
21,PUEBLA,9,17,115,1136
21,PUEBLA,9,17,115,1137
21,PUEBLA,9,17,115,1148
21,PUEBLA,9,17,115,1149
21,PUEBLA,9,17,115,1150
21,PUEBLA,9,17,115,1151
21,PUEBLA,9,17,115,1152
21,PUEBLA,9,17,115,1153
21,PUEBLA,9,17,115,1154
21,PUEBLA,9,17,115,1155
21,PUEBLA,9,17,115,1156
21,PUEBLA,9,17,115,1157
21,PUEBLA,9,17,115,1158
21,PUEBLA,9,17,115,2663
21,PUEBLA,10,8,35,282
21,PUEBLA,10,8,35,283
21,PUEBLA,10,8,35,284
21,PUEBLA,10,8,35,285
21,PUEBLA,10,8,35,286
21,PUEBLA,10,8,35,287
21,PUEBLA,10,8,35,288
21,PUEBLA,10,8,35,289
21,PUEBLA,10,8,35,290
21,PUEBLA,10,8,35,291
21,PUEBLA,10,8,35,292
21,PUEBLA,10,8,35,293
21,PUEBLA,10,8,92,786
21,PUEBLA,10,8,92,787
21,PUEBLA,10,8,92,788
21,PUEBLA,10,8,92,789
21,PUEBLA,10,8,92,790
21,PUEBLA,10,8,92,791
21,PUEBLA,10,9,42,325
21,PUEBLA,10,9,42,326
21,PUEBLA,10,9,42,327
21,PUEBLA,10,9,42,328
21,PUEBLA,10,9,42,329
21,PUEBLA,10,9,42,330
21,PUEBLA,10,9,42,331
21,PUEBLA,10,9,42,332
21,PUEBLA,10,9,42,333
21,PUEBLA,10,9,42,334
21,PUEBLA,10,9,42,335
21,PUEBLA,10,9,42,336
21,PUEBLA,10,9,42,337
21,PUEBLA,10,9,42,338
21,PUEBLA,10,9,42,339
21,PUEBLA,10,18,120,1651
21,PUEBLA,10,18,120,1652
21,PUEBLA,10,18,120,1653
21,PUEBLA,10,18,120,1654
21,PUEBLA,10,18,120,1655
21,PUEBLA,10,18,120,1656
21,PUEBLA,10,18,120,1657
21,PUEBLA,10,18,120,1658
21,PUEBLA,10,18,120,1659
21,PUEBLA,10,18,120,1660
21,PUEBLA,10,18,120,1661
21,PUEBLA,10,18,120,1662
21,PUEBLA,10,18,120,1663
21,PUEBLA,10,18,120,1665
21,PUEBLA,10,18,120,1666
21,PUEBLA,10,18,120,1667
21,PUEBLA,10,18,120,1668
21,PUEBLA,10,18,120,1669
21,PUEBLA,10,18,120,1670
21,PUEBLA,10,18,120,1671
21,PUEBLA,10,18,120,2633
21,PUEBLA,10,18,120,2634
21,PUEBLA,10,18,120,2635
21,PUEBLA,10,18,120,2636
21,PUEBLA,10,18,120,2637
21,PUEBLA,10,18,120,2638
21,PUEBLA,10,18,120,2639
21,PUEBLA,10,18,120,2640
21,PUEBLA,10,18,120,2641
21,PUEBLA,10,18,120,2642
21,PUEBLA,10,18,120,2644
21,PUEBLA,10,18,120,2645
21,PUEBLA,10,18,120,2646
21,PUEBLA,10,18,120,2647
21,PUEBLA,10,18,120,2659
21,PUEBLA,10,18,120,2660
